country,year,category,share,value,pair_side
Chile (Republic of),2022,large_equipment,0.16,,x
Chile (Republic of),2022,lamps,0.01,,y
Chile (Republic of),2022,large_equipment,0.16,,x
Chile (Republic of),2022,large_equipment,0.23,,y
Chile (Republic of),2022,large_equipment,0.16,,x
Chile (Republic of),2022,small_equipment,0.29,,y
Chile (Republic of),2022,large_equipment,0.16,,x
Chile (Republic of),2022,small_it,0.05,,y
Chile (Republic of),2022,small_equipment,0.34,,x
Chile (Republic of),2022,temperature_exchange_equipment,0.34,,y
Chile (Republic of),2022,small_equipment,0.34,,x
Chile (Republic of),2022,screens_and_monitors,0.09,,y
Chile (Republic of),2022,small_equipment,0.34,,x
Chile (Republic of),2022,lamps,0.01,,y
Chile (Republic of),2022,small_equipment,0.34,,x
Chile (Republic of),2022,large_equipment,0.23,,y
Chile (Republic of),2022,small_equipment,0.34,,x
Chile (Republic of),2022,small_equipment,0.29,,y
Chile (Republic of),2022,small_equipment,0.34,,x
Chile (Republic of),2022,small_it,0.05,,y
Chile (Republic of),2022,small_it,0.07,,x
Chile (Republic of),2022,temperature_exchange_equipment,0.34,,y
Chile (Republic of),2022,small_it,0.07,,x
Chile (Republic of),2022,screens_and_monitors,0.09,,y
Chile (Republic of),2022,small_it,0.07,,x
Chile (Republic of),2022,lamps,0.01,,y
Chile (Republic of),2022,small_it,0.07,,x
Chile (Republic of),2022,large_equipment,0.23,,y
Chile (Republic of),2022,small_it,0.07,,x
Chile (Republic of),2022,small_equipment,0.29,,y
Chile (Republic of),2022,small_it,0.07,,x
Chile (Republic of),2022,small_it,0.05,,y
Ecuador,2022,temperature_exchange_equipment,0.16,,x
Ecuador,2022,temperature_exchange_equipment,0.25,,y
Ecuador,2022,temperature_exchange_equipment,0.16,,x
Ecuador,2022,screens_and_monitors,0.1,,y
Ecuador,2022,temperature_exchange_equipment,0.16,,x
Ecuador,2022,lamps,0.03,,y
Ecuador,2022,temperature_exchange_equipment,0.16,,x
Ecuador,2022,large_equipment,0.15,,y
Ecuador,2022,temperature_exchange_equipment,0.16,,x
Ecuador,2022,small_equipment,0.41,,y
Ecuador,2022,temperature_exchange_equipment,0.16,,x
Ecuador,2022,small_it,0.07,,y
Ecuador,2022,screens_and_monitors,0.11,,x
Ecuador,2022,temperature_exchange_equipment,0.25,,y
Ecuador,2022,screens_and_monitors,0.11,,x
Ecuador,2022,screens_and_monitors,0.1,,y
Ecuador,2022,screens_and_monitors,0.11,,x
Ecuador,2022,lamps,0.03,,y
Ecuador,2022,screens_and_monitors,0.11,,x
Ecuador,2022,large_equipment,0.15,,y
Ecuador,2022,screens_and_monitors,0.11,,x
Ecuador,2022,small_equipment,0.41,,y
Ecuador,2022,screens_and_monitors,0.11,,x
Ecuador,2022,small_it,0.07,,y
Ecuador,2022,lamps,0.04,,x
Ecuador,2022,temperature_exchange_equipment,0.25,,y
Ecuador,2022,lamps,0.04,,x
Ecuador,2022,screens_and_monitors,0.1,,y
Ecuador,2022,lamps,0.04,,x
Ecuador,2022,lamps,0.03,,y
Ecuador,2022,lamps,0.04,,x
Ecuador,2022,large_equipment,0.15,,y
Ecuador,2022,lamps,0.04,,x
Ecuador,2022,small_equipment,0.41,,y
Ecuador,2022,lamps,0.04,,x
Ecuador,2022,small_it,0.07,,y
Ecuador,2022,large_equipment,0.15,,x
Ecuador,2022,temperature_exchange_equipment,0.25,,y
Ecuador,2022,large_equipment,0.15,,x
Ecuador,2022,screens_and_monitors,0.1,,y
Ecuador,2022,large_equipment,0.15,,x
Ecuador,2022,lamps,0.03,,y
Ecuador,2022,large_equipment,0.15,,x
Ecuador,2022,large_equipment,0.15,,y
Ecuador,2022,large_equipment,0.15,,x
Ecuador,2022,small_equipment,0.41,,y
Ecuador,2022,large_equipment,0.15,,x
Ecuador,2022,small_it,0.07,,y
Ecuador,2022,small_equipment,0.49,,x
Ecuador,2022,temperature_exchange_equipment,0.25,,y
Ecuador,2022,small_equipment,0.49,,x
Ecuador,2022,screens_and_monitors,0.1,,y
Ecuador,2022,small_equipment,0.49,,x
Ecuador,2022,lamps,0.03,,y
Ecuador,2022,small_equipment,0.49,,x
Ecuador,2022,large_equipment,0.15,,y
Ecuador,2022,small_equipment,0.49,,x
Ecuador,2022,small_equipment,0.41,,y
Ecuador,2022,small_equipment,0.49,,x
Ecuador,2022,small_it,0.07,,y
Ecuador,2022,small_it,0.1,,x
Ecuador,2022,temperature_exchange_equipment,0.25,,y
Ecuador,2022,small_it,0.1,,x
Ecuador,2022,screens_and_monitors,0.1,,y
Ecuador,2022,small_it,0.1,,x
Ecuador,2022,lamps,0.03,,y
Ecuador,2022,small_it,0.1,,x
Ecuador,2022,large_equipment,0.15,,y
Ecuador,2022,small_it,0.1,,x
Ecuador,2022,small_equipment,0.41,,y
Ecuador,2022,small_it,0.1,,x
Ecuador,2022,small_it,0.07,,y
Guatemala,2022,temperature_exchange_equipment,0.17,,x
Guatemala,2022,temperature_exchange_equipment,0.22,,y
Guatemala,2022,temperature_exchange_equipment,0.17,,x
Guatemala,2022,screens_and_monitors,0.12,,y
Guatemala,2022,temperature_exchange_equipment,0.17,,x
Guatemala,2022,lamps,0.05,,y
Guatemala,2022,temperature_exchange_equipment,0.17,,x
Guatemala,2022,large_equipment,0.13,,y
Guatemala,2022,temperature_exchange_equipment,0.17,,x
Guatemala,2022,small_equipment,0.36,,y
Guatemala,2022,temperature_exchange_equipment,0.17,,x
Guatemala,2022,small_it,0.12,,y
Guatemala,2022,screens_and_monitors,0.14,,x
Guatemala,2022,temperature_exchange_equipment,0.22,,y
Guatemala,2022,screens_and_monitors,0.14,,x
Guatemala,2022,screens_and_monitors,0.12,,y
Guatemala,2022,screens_and_monitors,0.14,,x
Guatemala,2022,lamps,0.05,,y
Guatemala,2022,screens_and_monitors,0.14,,x
Guatemala,2022,large_equipment,0.13,,y
Guatemala,2022,screens_and_monitors,0.14,,x
Guatemala,2022,small_equipment,0.36,,y
Guatemala,2022,screens_and_monitors,0.14,,x
Guatemala,2022,small_it,0.12,,y
Guatemala,2022,lamps,0.07,,x
Guatemala,2022,temperature_exchange_equipment,0.22,,y
Guatemala,2022,lamps,0.07,,x
Guatemala,2022,screens_and_monitors,0.12,,y
Guatemala,2022,lamps,0.07,,x
Guatemala,2022,lamps,0.05,,y
Guatemala,2022,lamps,0.07,,x
Guatemala,2022,large_equipment,0.13,,y
Guatemala,2022,lamps,0.07,,x
Guatemala,2022,small_equipment,0.36,,y
Guatemala,2022,lamps,0.07,,x
Guatemala,2022,small_it,0.12,,y
Guatemala,2022,large_equipment,0.12,,x
Guatemala,2022,temperature_exchange_equipment,0.22,,y
Guatemala,2022,large_equipment,0.12,,x
Guatemala,2022,screens_and_monitors,0.12,,y
Guatemala,2022,large_equipment,0.12,,x
Guatemala,2022,lamps,0.05,,y
Guatemala,2022,large_equipment,0.12,,x
Guatemala,2022,large_equipment,0.13,,y
Guatemala,2022,large_equipment,0.12,,x
Guatemala,2022,small_equipment,0.36,,y
Guatemala,2022,large_equipment,0.12,,x
Guatemala,2022,small_it,0.12,,y
Guatemala,2022,small_equipment,0.37,,x
Guatemala,2022,temperature_exchange_equipment,0.22,,y
Guatemala,2022,small_equipment,0.37,,x
Guatemala,2022,screens_and_monitors,0.12,,y
Guatemala,2022,small_equipment,0.37,,x
Guatemala,2022,lamps,0.05,,y
Guatemala,2022,small_equipment,0.37,,x
Guatemala,2022,large_equipment,0.13,,y
Guatemala,2022,small_equipment,0.37,,x
Guatemala,2022,small_equipment,0.36,,y
Guatemala,2022,small_equipment,0.37,,x
Guatemala,2022,small_it,0.12,,y
Guatemala,2022,small_it,0.14,,x
Guatemala,2022,temperature_exchange_equipment,0.22,,y
Guatemala,2022,small_it,0.14,,x
Guatemala,2022,screens_and_monitors,0.12,,y
Guatemala,2022,small_it,0.14,,x
Guatemala,2022,lamps,0.05,,y
Guatemala,2022,small_it,0.14,,x
Guatemala,2022,large_equipment,0.13,,y
Guatemala,2022,small_it,0.14,,x
Guatemala,2022,small_equipment,0.36,,y
Guatemala,2022,small_it,0.14,,x
Guatemala,2022,small_it,0.12,,y
Honduras,2022,temperature_exchange_equipment,0.28,,x
Honduras,2022,temperature_exchange_equipment,0.23,,y
Honduras,2022,temperature_exchange_equipment,0.28,,x
Honduras,2022,screens_and_monitors,0.05,,y
Honduras,2022,temperature_exchange_equipment,0.28,,x
Honduras,2022,lamps,0.06,,y
Honduras,2022,temperature_exchange_equipment,0.28,,x
Honduras,2022,large_equipment,0.08,,y
Honduras,2022,temperature_exchange_equipment,0.28,,x
Honduras,2022,small_equipment,0.51,,y
Honduras,2022,temperature_exchange_equipment,0.28,,x
Honduras,2022,small_it,0.07,,y
Honduras,2022,screens_and_monitors,0.15,,x
Honduras,2022,temperature_exchange_equipment,0.23,,y
Honduras,2022,screens_and_monitors,0.15,,x
Honduras,2022,screens_and_monitors,0.05,,y
Honduras,2022,screens_and_monitors,0.15,,x
Honduras,2022,lamps,0.06,,y
Honduras,2022,screens_and_monitors,0.15,,x
Honduras,2022,large_equipment,0.08,,y
Honduras,2022,screens_and_monitors,0.15,,x
Honduras,2022,small_equipment,0.51,,y
Honduras,2022,screens_and_monitors,0.15,,x
Honduras,2022,small_it,0.07,,y
Honduras,2022,lamps,0.03,,x
Honduras,2022,temperature_exchange_equipment,0.23,,y
Honduras,2022,lamps,0.03,,x
Honduras,2022,screens_and_monitors,0.05,,y
Honduras,2022,lamps,0.03,,x
Honduras,2022,lamps,0.06,,y
Honduras,2022,lamps,0.03,,x
Honduras,2022,large_equipment,0.08,,y
Honduras,2022,lamps,0.03,,x
Honduras,2022,small_equipment,0.51,,y
Honduras,2022,lamps,0.03,,x
Honduras,2022,small_it,0.07,,y
Honduras,2022,large_equipment,0.12,,x
Honduras,2022,temperature_exchange_equipment,0.23,,y
Honduras,2022,large_equipment,0.12,,x
Honduras,2022,screens_and_monitors,0.05,,y
Honduras,2022,large_equipment,0.12,,x
Honduras,2022,lamps,0.06,,y
Honduras,2022,large_equipment,0.12,,x
Honduras,2022,large_equipment,0.08,,y
Honduras,2022,large_equipment,0.12,,x
Honduras,2022,small_equipment,0.51,,y
Honduras,2022,large_equipment,0.12,,x
Honduras,2022,small_it,0.07,,y
Honduras,2022,small_equipment,0.34,,x
Honduras,2022,temperature_exchange_equipment,0.23,,y
Honduras,2022,small_equipment,0.34,,x
Honduras,2022,screens_and_monitors,0.05,,y
Honduras,2022,small_equipment,0.34,,x
Honduras,2022,lamps,0.06,,y
Honduras,2022,small_equipment,0.34,,x
Honduras,2022,large_equipment,0.08,,y
Honduras,2022,small_equipment,0.34,,x
Honduras,2022,small_equipment,0.51,,y
Honduras,2022,small_equipment,0.34,,x
Honduras,2022,small_it,0.07,,y
Honduras,2022,small_it,0.08,,x
Honduras,2022,temperature_exchange_equipment,0.23,,y
Honduras,2022,small_it,0.08,,x
Honduras,2022,screens_and_monitors,0.05,,y
Honduras,2022,small_it,0.08,,x
Honduras,2022,lamps,0.06,,y
Honduras,2022,small_it,0.08,,x
Honduras,2022,large_equipment,0.08,,y
Honduras,2022,small_it,0.08,,x
Honduras,2022,small_equipment,0.51,,y
Honduras,2022,small_it,0.08,,x
Honduras,2022,small_it,0.07,,y
Nicaragua,2022,temperature_exchange_equipment,0.26,,x
Nicaragua,2022,temperature_exchange_equipment,0.31,,y
Nicaragua,2022,temperature_exchange_equipment,0.26,,x
Nicaragua,2022,screens_and_monitors,0.06,,y
Nicaragua,2022,temperature_exchange_equipment,0.26,,x
Nicaragua,2022,lamps,0.06,,y
Nicaragua,2022,temperature_exchange_equipment,0.26,,x
Nicaragua,2022,large_equipment,0.1,,y
Nicaragua,2022,temperature_exchange_equipment,0.26,,x
Nicaragua,2022,small_equipment,0.38,,y
Nicaragua,2022,temperature_exchange_equipment,0.26,,x
Nicaragua,2022,small_it,0.1,,y
Nicaragua,2022,screens_and_monitors,0.13,,x
Nicaragua,2022,temperature_exchange_equipment,0.31,,y
Nicaragua,2022,screens_and_monitors,0.13,,x
Nicaragua,2022,screens_and_monitors,0.06,,y
Nicaragua,2022,screens_and_monitors,0.13,,x
Nicaragua,2022,lamps,0.06,,y
Nicaragua,2022,screens_and_monitors,0.13,,x
Nicaragua,2022,large_equipment,0.1,,y
Nicaragua,2022,screens_and_monitors,0.13,,x
Nicaragua,2022,small_equipment,0.38,,y
Nicaragua,2022,screens_and_monitors,0.13,,x
Nicaragua,2022,small_it,0.1,,y
Nicaragua,2022,lamps,0.03,,x
Nicaragua,2022,temperature_exchange_equipment,0.31,,y
Nicaragua,2022,lamps,0.03,,x
Nicaragua,2022,screens_and_monitors,0.06,,y
Nicaragua,2022,lamps,0.03,,x
Nicaragua,2022,lamps,0.06,,y
Nicaragua,2022,lamps,0.03,,x
Nicaragua,2022,large_equipment,0.1,,y
Nicaragua,2022,lamps,0.03,,x
Nicaragua,2022,small_equipment,0.38,,y
Nicaragua,2022,lamps,0.03,,x
Nicaragua,2022,small_it,0.1,,y
Nicaragua,2022,large_equipment,0.09,,x
Nicaragua,2022,temperature_exchange_equipment,0.31,,y
Nicaragua,2022,large_equipment,0.09,,x
Nicaragua,2022,screens_and_monitors,0.06,,y
Nicaragua,2022,large_equipment,0.09,,x
Nicaragua,2022,lamps,0.06,,y
Nicaragua,2022,large_equipment,0.09,,x
Nicaragua,2022,large_equipment,0.1,,y
Nicaragua,2022,large_equipment,0.09,,x
Nicaragua,2022,small_equipment,0.38,,y
Nicaragua,2022,large_equipment,0.09,,x
Nicaragua,2022,small_it,0.1,,y
Nicaragua,2022,small_equipment,0.38,,x
Nicaragua,2022,temperature_exchange_equipment,0.31,,y
Nicaragua,2022,small_equipment,0.38,,x
Nicaragua,2022,screens_and_monitors,0.06,,y
Nicaragua,2022,small_equipment,0.38,,x
Nicaragua,2022,lamps,0.06,,y
Nicaragua,2022,small_equipment,0.38,,x
Nicaragua,2022,large_equipment,0.1,,y
Nicaragua,2022,small_equipment,0.38,,x
Nicaragua,2022,small_equipment,0.38,,y
Nicaragua,2022,small_equipment,0.38,,x
Nicaragua,2022,small_it,0.1,,y
Nicaragua,2022,small_it,0.11,,x
Nicaragua,2022,temperature_exchange_equipment,0.31,,y
Nicaragua,2022,small_it,0.11,,x
Nicaragua,2022,screens_and_monitors,0.06,,y
Nicaragua,2022,small_it,0.11,,x
Nicaragua,2022,lamps,0.06,,y
Nicaragua,2022,small_it,0.11,,x
Nicaragua,2022,large_equipment,0.1,,y
Nicaragua,2022,small_it,0.11,,x
Nicaragua,2022,small_equipment,0.38,,y
Nicaragua,2022,small_it,0.11,,x
Nicaragua,2022,small_it,0.1,,y
Panama,2022,temperature_exchange_equipment,0.24,,x
Panama,2022,temperature_exchange_equipment,0.24,,y
Panama,2022,temperature_exchange_equipment,0.24,,x
Panama,2022,screens_and_monitors,0.06,,y
Panama,2022,temperature_exchange_equipment,0.24,,x
Panama,2022,lamps,0.01,,y
Panama,2022,temperature_exchange_equipment,0.24,,x
Panama,2022,large_equipment,0.38,,y
Panama,2022,temperature_exchange_equipment,0.24,,x
Panama,2022,small_equipment,0.25,,y
Panama,2022,temperature_exchange_equipment,0.24,,x
Panama,2022,small_it,0.06,,y
Panama,2022,screens_and_monitors,0.13,,x
Panama,2022,temperature_exchange_equipment,0.24,,y
Panama,2022,screens_and_monitors,0.13,,x
Panama,2022,screens_and_monitors,0.06,,y
Panama,2022,screens_and_monitors,0.13,,x
Panama,2022,lamps,0.01,,y
Panama,2022,screens_and_monitors,0.13,,x
Panama,2022,large_equipment,0.38,,y
Panama,2022,screens_and_monitors,0.13,,x
Panama,2022,small_equipment,0.25,,y
Panama,2022,screens_and_monitors,0.13,,x
Panama,2022,small_it,0.06,,y
Panama,2022,lamps,0.02,,x
Panama,2022,temperature_exchange_equipment,0.24,,y
Panama,2022,lamps,0.02,,x
Panama,2022,screens_and_monitors,0.06,,y
Panama,2022,lamps,0.02,,x
Panama,2022,lamps,0.01,,y
Panama,2022,lamps,0.02,,x
Panama,2022,large_equipment,0.38,,y
Panama,2022,lamps,0.02,,x
Panama,2022,small_equipment,0.25,,y
Panama,2022,lamps,0.02,,x
Panama,2022,small_it,0.06,,y
Panama,2022,large_equipment,0.2,,x
Panama,2022,temperature_exchange_equipment,0.24,,y
Panama,2022,large_equipment,0.2,,x
Panama,2022,screens_and_monitors,0.06,,y
Panama,2022,large_equipment,0.2,,x
Panama,2022,lamps,0.01,,y
Panama,2022,large_equipment,0.2,,x
Panama,2022,large_equipment,0.38,,y
Panama,2022,large_equipment,0.2,,x
Panama,2022,small_equipment,0.25,,y
Panama,2022,large_equipment,0.2,,x
Panama,2022,small_it,0.06,,y
Panama,2022,small_equipment,0.33,,x
Panama,2022,temperature_exchange_equipment,0.24,,y
Panama,2022,small_equipment,0.33,,x
Panama,2022,screens_and_monitors,0.06,,y
Panama,2022,small_equipment,0.33,,x
Panama,2022,lamps,0.01,,y
Panama,2022,small_equipment,0.33,,x
Panama,2022,large_equipment,0.38,,y
Panama,2022,small_equipment,0.33,,x
Panama,2022,small_equipment,0.25,,y
Panama,2022,small_equipment,0.33,,x
Panama,2022,small_it,0.06,,y
Panama,2022,small_it,0.08,,x
Panama,2022,temperature_exchange_equipment,0.24,,y
Panama,2022,small_it,0.08,,x
Panama,2022,screens_and_monitors,0.06,,y
Panama,2022,small_it,0.08,,x
Panama,2022,lamps,0.01,,y
Panama,2022,small_it,0.08,,x
Panama,2022,large_equipment,0.38,,y
Panama,2022,small_it,0.08,,x
Panama,2022,small_equipment,0.25,,y
Panama,2022,small_it,0.08,,x
Panama,2022,small_it,0.06,,y
Peru,2022,temperature_exchange_equipment,0.17,,x
Peru,2022,temperature_exchange_equipment,0.25,,y
Peru,2022,temperature_exchange_equipment,0.17,,x
Peru,2022,screens_and_monitors,0.1,,y
Peru,2022,temperature_exchange_equipment,0.17,,x
Peru,2022,lamps,0.01,,y
Peru,2022,temperature_exchange_equipment,0.17,,x
Peru,2022,large_equipment,0.17,,y
Peru,2022,temperature_exchange_equipment,0.17,,x
Peru,2022,small_equipment,0.38,,y
Peru,2022,temperature_exchange_equipment,0.17,,x
Peru,2022,small_it,0.09,,y
Peru,2022,screens_and_monitors,0.16,,x
Peru,2022,temperature_exchange_equipment,0.25,,y
Peru,2022,screens_and_monitors,0.16,,x
Peru,2022,screens_and_monitors,0.1,,y
Peru,2022,screens_and_monitors,0.16,,x
Peru,2022,lamps,0.01,,y
Peru,2022,screens_and_monitors,0.16,,x
Peru,2022,large_equipment,0.17,,y
Peru,2022,screens_and_monitors,0.16,,x
Peru,2022,small_equipment,0.38,,y
Peru,2022,screens_and_monitors,0.16,,x
Peru,2022,small_it,0.09,,y
Peru,2022,lamps,0.04,,x
Peru,2022,temperature_exchange_equipment,0.25,,y
Peru,2022,lamps,0.04,,x
Peru,2022,screens_and_monitors,0.1,,y
Peru,2022,lamps,0.04,,x
Peru,2022,lamps,0.01,,y
Peru,2022,lamps,0.04,,x
Peru,2022,large_equipment,0.17,,y
Peru,2022,lamps,0.04,,x
Peru,2022,small_equipment,0.38,,y
Peru,2022,lamps,0.04,,x
Peru,2022,small_it,0.09,,y
Peru,2022,large_equipment,0.22,,x
Peru,2022,temperature_exchange_equipment,0.25,,y
Peru,2022,large_equipment,0.22,,x
Peru,2022,screens_and_monitors,0.1,,y
Peru,2022,large_equipment,0.22,,x
Peru,2022,lamps,0.01,,y
Peru,2022,large_equipment,0.22,,x
Peru,2022,large_equipment,0.17,,y
Peru,2022,large_equipment,0.22,,x
Peru,2022,small_equipment,0.38,,y
Peru,2022,large_equipment,0.22,,x
Peru,2022,small_it,0.09,,y
Peru,2022,small_equipment,0.33,,x
Peru,2022,temperature_exchange_equipment,0.25,,y
Peru,2022,small_equipment,0.33,,x
Peru,2022,screens_and_monitors,0.1,,y
Peru,2022,small_equipment,0.33,,x
Peru,2022,lamps,0.01,,y
Peru,2022,small_equipment,0.33,,x
Peru,2022,large_equipment,0.17,,y
Peru,2022,small_equipment,0.33,,x
Peru,2022,small_equipment,0.38,,y
Peru,2022,small_equipment,0.33,,x
Peru,2022,small_it,0.09,,y
Peru,2022,small_it,0.1,,x
Peru,2022,temperature_exchange_equipment,0.25,,y
Peru,2022,small_it,0.1,,x
Peru,2022,screens_and_monitors,0.1,,y
Peru,2022,small_it,0.1,,x
Peru,2022,lamps,0.01,,y
Peru,2022,small_it,0.1,,x
Peru,2022,large_equipment,0.17,,y
Peru,2022,small_it,0.1,,x
Peru,2022,small_equipment,0.38,,y
Peru,2022,small_it,0.1,,x
Peru,2022,small_it,0.09,,y
Uruguay,2022,temperature_exchange_equipment,0.24,,x
Uruguay,2022,temperature_exchange_equipment,0.3,,y
Uruguay,2022,temperature_exchange_equipment,0.24,,x
Uruguay,2022,screens_and_monitors,0.06,,y
Uruguay,2022,temperature_exchange_equipment,0.24,,x
Uruguay,2022,lamps,0.02,,y
Uruguay,2022,temperature_exchange_equipment,0.24,,x
Uruguay,2022,large_equipment,0.23,,y
Uruguay,2022,temperature_exchange_equipment,0.24,,x
Uruguay,2022,small_equipment,0.33,,y
Uruguay,2022,temperature_exchange_equipment,0.24,,x
Uruguay,2022,small_it,0.06,,y
Uruguay,2022,screens_and_monitors,0.14,,x
Uruguay,2022,temperature_exchange_equipment,0.3,,y
Uruguay,2022,screens_and_monitors,0.14,,x
Uruguay,2022,screens_and_monitors,0.06,,y
Uruguay,2022,screens_and_monitors,0.14,,x
Uruguay,2022,lamps,0.02,,y
Uruguay,2022,screens_and_monitors,0.14,,x
Uruguay,2022,large_equipment,0.23,,y
Uruguay,2022,screens_and_monitors,0.14,,x
Uruguay,2022,small_equipment,0.33,,y
Uruguay,2022,screens_and_monitors,0.14,,x
Uruguay,2022,small_it,0.06,,y
Uruguay,2022,lamps,0.06,,x
Uruguay,2022,temperature_exchange_equipment,0.3,,y
Uruguay,2022,lamps,0.06,,x
Uruguay,2022,screens_and_monitors,0.06,,y
Uruguay,2022,lamps,0.06,,x
Uruguay,2022,lamps,0.02,,y
Uruguay,2022,lamps,0.06,,x
Uruguay,2022,large_equipment,0.23,,y
Uruguay,2022,lamps,0.06,,x
Uruguay,2022,small_equipment,0.33,,y
Uruguay,2022,lamps,0.06,,x
Uruguay,2022,small_it,0.06,,y
Uruguay,2022,large_equipment,0.18,,x
Uruguay,2022,temperature_exchange_equipment,0.3,,y
Uruguay,2022,large_equipment,0.18,,x
Uruguay,2022,screens_and_monitors,0.06,,y
Uruguay,2022,large_equipment,0.18,,x
Uruguay,2022,lamps,0.02,,y
Uruguay,2022,large_equipment,0.18,,x
Uruguay,2022,large_equipment,0.23,,y
Uruguay,2022,large_equipment,0.18,,x
Uruguay,2022,small_equipment,0.33,,y
Uruguay,2022,large_equipment,0.18,,x
Uruguay,2022,small_it,0.06,,y
Uruguay,2022,small_equipment,0.3,,x
Uruguay,2022,temperature_exchange_equipment,0.3,,y
Uruguay,2022,small_equipment,0.3,,x
Uruguay,2022,screens_and_monitors,0.06,,y
Uruguay,2022,small_equipment,0.3,,x
Uruguay,2022,lamps,0.02,,y
Uruguay,2022,small_equipment,0.3,,x
Uruguay,2022,large_equipment,0.23,,y
Uruguay,2022,small_equipment,0.3,,x
Uruguay,2022,small_equipment,0.33,,y
Uruguay,2022,small_equipment,0.3,,x
Uruguay,2022,small_it,0.06,,y
Uruguay,2022,small_it,0.08,,x
Uruguay,2022,temperature_exchange_equipment,0.3,,y
Uruguay,2022,small_it,0.08,,x
Uruguay,2022,screens_and_monitors,0.06,,y
Uruguay,2022,small_it,0.08,,x
Uruguay,2022,lamps,0.02,,y
Uruguay,2022,small_it,0.08,,x
Uruguay,2022,large_equipment,0.23,,y
Uruguay,2022,small_it,0.08,,x
Uruguay,2022,small_equipment,0.33,,y
Uruguay,2022,small_it,0.08,,x
Uruguay,2022,small_it,0.06,,y
Venezuela,2022,temperature_exchange_equipment,0.23,,x
Venezuela,2022,temperature_exchange_equipment,0.27,,y
Venezuela,2022,temperature_exchange_equipment,0.23,,x
Venezuela,2022,screens_and_monitors,0.12,,y
Venezuela,2022,temperature_exchange_equipment,0.23,,x
Venezuela,2022,lamps,0.02,,y
Venezuela,2022,temperature_exchange_equipment,0.23,,x
Venezuela,2022,large_equipment,0.22,,y
Venezuela,2022,temperature_exchange_equipment,0.23,,x
Venezuela,2022,small_equipment,0.29,,y
Venezuela,2022,temperature_exchange_equipment,0.23,,x
Venezuela,2022,small_it,0.08,,y
Venezuela,2022,screens_and_monitors,0.12,,x
Venezuela,2022,temperature_exchange_equipment,0.27,,y
Venezuela,2022,screens_and_monitors,0.12,,x
Venezuela,2022,screens_and_monitors,0.12,,y
Venezuela,2022,screens_and_monitors,0.12,,x
Venezuela,2022,lamps,0.02,,y
Venezuela,2022,screens_and_monitors,0.12,,x
Venezuela,2022,large_equipment,0.22,,y
Venezuela,2022,screens_and_monitors,0.12,,x
Venezuela,2022,small_equipment,0.29,,y
Venezuela,2022,screens_and_monitors,0.12,,x
Venezuela,2022,small_it,0.08,,y
Venezuela,2022,lamps,0.02,,x
Venezuela,2022,temperature_exchange_equipment,0.27,,y
Venezuela,2022,lamps,0.02,,x
Venezuela,2022,screens_and_monitors,0.12,,y
Venezuela,2022,lamps,0.02,,x
Venezuela,2022,lamps,0.02,,y
Venezuela,2022,lamps,0.02,,x
Venezuela,2022,large_equipment,0.22,,y
Venezuela,2022,lamps,0.02,,x
Venezuela,2022,small_equipment,0.29,,y
Venezuela,2022,lamps,0.02,,x
Venezuela,2022,small_it,0.08,,y
Venezuela,2022,large_equipment,0.22,,x
Venezuela,2022,temperature_exchange_equipment,0.27,,y
Venezuela,2022,large_equipment,0.22,,x
Venezuela,2022,screens_and_monitors,0.12,,y
Venezuela,2022,large_equipment,0.22,,x
Venezuela,2022,lamps,0.02,,y
Venezuela,2022,large_equipment,0.22,,x
Venezuela,2022,large_equipment,0.22,,y
Venezuela,2022,large_equipment,0.22,,x
Venezuela,2022,small_equipment,0.29,,y
Venezuela,2022,large_equipment,0.22,,x
Venezuela,2022,small_it,0.08,,y
Venezuela,2022,small_equipment,0.32,,x
Venezuela,2022,temperature_exchange_equipment,0.27,,y
Venezuela,2022,small_equipment,0.32,,x
Venezuela,2022,screens_and_monitors,0.12,,y
Venezuela,2022,small_equipment,0.32,,x
Venezuela,2022,lamps,0.02,,y
Venezuela,2022,small_equipment,0.32,,x
Venezuela,2022,large_equipment,0.22,,y
Venezuela,2022,small_equipment,0.32,,x
Venezuela,2022,small_equipment,0.29,,y
Venezuela,2022,small_equipment,0.32,,x
Venezuela,2022,small_it,0.08,,y
Venezuela,2022,small_it,0.08,,x
Venezuela,2022,temperature_exchange_equipment,0.27,,y
Venezuela,2022,small_it,0.08,,x
Venezuela,2022,screens_and_monitors,0.12,,y
Venezuela,2022,small_it,0.08,,x
Venezuela,2022,lamps,0.02,,y
Venezuela,2022,small_it,0.08,,x
Venezuela,2022,large_equipment,0.22,,y
Venezuela,2022,small_it,0.08,,x
Venezuela,2022,small_equipment,0.29,,y
Venezuela,2022,small_it,0.08,,x
Venezuela,2022,small_it,0.08,,y
